"G_Pilot_True",159,28
"G_Pilot_False",89,153
"G_Not_Sure",7097,2474
"CP_Pilot_True",602,134
"CP_Pilot_False",188,265
"CP_Not_Sure",6555,2256
"design",70,0.24
"G_Pilot_True",361,48
"G_Pilot_False",85,119
"G_Not_Sure",7667,1720
"CP_Pilot_True",1121,155
"CP_Pilot_False",198,204
"CP_Not_Sure",6794,1528
"design",82,0.24
"G_Pilot_True",661,36
"G_Pilot_False",105,89
"G_Not_Sure",7896,1213
"CP_Pilot_True",1572,103
"CP_Pilot_False",266,191
"CP_Not_Sure",6824,1044
"design",94,0.24
"G_Pilot_True",959,44
"G_Pilot_False",104,71
"G_Not_Sure",7902,920
"CP_Pilot_True",1801,99
"CP_Pilot_False",340,159
"CP_Not_Sure",6824,777
"design",106,0.24
"G_Pilot_True",34,14
"G_Pilot_False",74,206
"G_Not_Sure",5682,3990
"CP_Pilot_True",236,101
"CP_Pilot_False",118,324
"CP_Not_Sure",5436,3785
"design",62,0.28
"G_Pilot_True",137,15
"G_Pilot_False",79,132
"G_Not_Sure",7293,2344
"CP_Pilot_True",682,133
"CP_Pilot_False",188,238
"CP_Not_Sure",6639,2120
"design",82,0.28
"G_Pilot_True",307,39
"G_Pilot_False",106,108
"G_Not_Sure",7726,1714
"CP_Pilot_True",1126,146
"CP_Pilot_False",234,212
"CP_Not_Sure",6779,1503
"design",96,0.28
"G_Pilot_True",653,52
"G_Pilot_False",83,85
"G_Not_Sure",7936,1191
"CP_Pilot_True",1577,135
"CP_Pilot_False",236,170
"CP_Not_Sure",6859,1023
"design",110,0.28
"G_Pilot_True",1062,48
"G_Pilot_False",108,80
"G_Not_Sure",7877,825
"CP_Pilot_True",1933,97
"CP_Pilot_False",284,160
"CP_Not_Sure",6830,696
"design",124,0.28
"G_Pilot_True",109,21
"G_Pilot_False",105,160
"G_Not_Sure",7118,2487
"CP_Pilot_True",566,116
"CP_Pilot_False",196,262
"CP_Not_Sure",6570,2290
"design",92,0.32
"G_Pilot_True",556,40
"G_Pilot_False",90,89
"G_Not_Sure",7982,1243
"CP_Pilot_True",1530,128
"CP_Pilot_False",239,175
"CP_Not_Sure",6859,1069
"design",122,0.32
"G_Pilot_True",1130,56
"G_Pilot_False",92,67
"G_Not_Sure",7856,799
"CP_Pilot_True",1993,94
"CP_Pilot_False",300,163
"CP_Not_Sure",6785,665
"design",142,0.32
"G_Pilot_True",1902,50
"G_Pilot_False",92,46
"G_Not_Sure",7405,505
"CP_Pilot_True",2458,59
"CP_Pilot_False",348,117
"CP_Not_Sure",6593,425
"design",162,0.32
"G_Pilot_True",2659,42
"G_Pilot_False",107,38
"G_Not_Sure",6863,291
"CP_Pilot_True",2848,50
"CP_Pilot_False",418,90
"CP_Not_Sure",6363,231
"design",182,0.32
"G_Pilot_True",31,10
"G_Pilot_False",107,177
"G_Not_Sure",6635,3040
"CP_Pilot_True",344,102
"CP_Pilot_False",176,303
"CP_Not_Sure",6253,2822
"design",92,0.36
"G_Pilot_True",274,32
"G_Pilot_False",101,120
"G_Not_Sure",7859,1614
"CP_Pilot_True",1182,154
"CP_Pilot_False",209,214
"CP_Not_Sure",6843,1398
"design",122,0.36
"G_Pilot_True",666,45
"G_Pilot_False",103,73
"G_Not_Sure",7960,1153
"CP_Pilot_True",1693,109
"CP_Pilot_False",244,173
"CP_Not_Sure",6792,989
"design",142,0.36
"G_Pilot_True",1203,61
"G_Pilot_False",103,64
"G_Not_Sure",7776,793
"CP_Pilot_True",2106,106
"CP_Pilot_False",307,137
"CP_Not_Sure",6669,675
"design",162,0.36
"G_Pilot_True",1991,45
"G_Pilot_False",100,55
"G_Not_Sure",7254,555
"CP_Pilot_True",2482,61
"CP_Pilot_False",329,118
"CP_Not_Sure",6534,476
"design",182,0.36
"G_Pilot_True",20,6
"G_Pilot_False",94,185
"G_Not_Sure",5954,3741
"CP_Pilot_True",220,84
"CP_Pilot_False",147,291
"CP_Not_Sure",5701,3557
"design",92,0.4
"G_Pilot_True",127,26
"G_Pilot_False",82,133
"G_Not_Sure",7492,2140
"CP_Pilot_True",853,165
"CP_Pilot_False",175,214
"CP_Not_Sure",6673,1920
"design",122,0.4
"G_Pilot_True",341,36
"G_Pilot_False",101,97
"G_Not_Sure",7920,1505
"CP_Pilot_True",1327,150
"CP_Pilot_False",245,189
"CP_Not_Sure",6790,1299
"design",142,0.4
"G_Pilot_True",760,43
"G_Pilot_False",103,77
"G_Not_Sure",8017,1000
"CP_Pilot_True",1887,119
"CP_Pilot_False",277,148
"CP_Not_Sure",6716,853
"design",162,0.4
"G_Pilot_True",1207,46
"G_Pilot_False",102,56
"G_Not_Sure",7837,752
"CP_Pilot_True",2034,85
"CP_Pilot_False",313,127
"CP_Not_Sure",6799,642
"design",182,0.4
"G_Pilot_True",12,5
"G_Pilot_False",90,221
"G_Not_Sure",5423,4249
"CP_Pilot_True",138,60
"CP_Pilot_False",125,327
"CP_Not_Sure",5262,4088
"design",92,0.44
"G_Pilot_True",68,10
"G_Pilot_False",78,162
"G_Not_Sure",7105,2577
"CP_Pilot_True",558,124
"CP_Pilot_False",167,267
"CP_Not_Sure",6526,2358
"design",122,0.44
"G_Pilot_True",180,13
"G_Pilot_False",97,118
"G_Not_Sure",7808,1784
"CP_Pilot_True",1038,130
"CP_Pilot_False",217,208
"CP_Not_Sure",6830,1577
"design",142,0.44
"G_Pilot_True",431,35
"G_Pilot_False",97,99
"G_Not_Sure",7950,1388
"CP_Pilot_True",1506,142
"CP_Pilot_False",244,194
"CP_Not_Sure",6728,1186
"design",162,0.44
"G_Pilot_True",826,37
"G_Pilot_False",114,68
"G_Not_Sure",8018,937
"CP_Pilot_True",1925,97
"CP_Pilot_False",298,153
"CP_Not_Sure",6735,792
"design",182,0.44
"G_Pilot_True",0,7
"G_Pilot_False",70,231
"G_Not_Sure",4950,4742
"CP_Pilot_True",65,62
"CP_Pilot_False",111,332
"CP_Not_Sure",4844,4586
"design",92,0.48
"G_Pilot_True",29,4
"G_Pilot_False",92,157
"G_Not_Sure",6708,3010
"CP_Pilot_True",403,107
"CP_Pilot_False",149,276
"CP_Not_Sure",6277,2788
"design",122,0.48
"G_Pilot_True",87,14
"G_Pilot_False",105,135
"G_Not_Sure",7419,2240
"CP_Pilot_True",760,163
"CP_Pilot_False",198,226
"CP_Not_Sure",6653,2000
"design",142,0.48
"G_Pilot_True",221,17
"G_Pilot_False",97,109
"G_Not_Sure",7955,1601
"CP_Pilot_True",1211,138
"CP_Pilot_False",225,215
"CP_Not_Sure",6837,1374
"design",162,0.48
"G_Pilot_True",453,36
"G_Pilot_False",116,83
"G_Not_Sure",8029,1283
"CP_Pilot_True",1594,136
"CP_Pilot_False",271,161
"CP_Not_Sure",6733,1105
"design",182,0.48
